Instance: uvm_test_top.top_env.nvme_env.host_agent_1.logger
Simulation Timescale : s
------------------------------------------------------------
|       FIELD      |          DESCRIPTION                  |
------------------------------------------------------------
| SRC              | INITIATOR AS HOST OR DEVICE SIDE      |
| RW               | READ OR WRITE TYPE TRANSACTION        |
| TYPE             | REGISTER OR HOST MEMORY ACCESS        |
| SQID             | CREATE_IO_SQ.QID                      |
|                  | ABORT.DW10-SQID,CREATE_IO_CQ.IV       |
| CQID             | IO CQID/CREATE_IO_SQ.CQID/            |
|                  | CREATE_IO_CQ.QID                      |
| REG_NAME/QENTRY  | REGISTER ACCESSED/CQ-SQ ENTRY NUM     |
| CMD/REG_DATA     | CMD FETCHED FROM SQ/REGISTER DATA     |
| MISC             | IDENTIFY.CNS,GET/SET_FEATURE.FID      |
|                  | GET_LOG_PAGE.LID,WRITE/READ.NLB       |
|                  | CREATE_IO_SQ/CQ.QSIZE/ABORT.DW10-CID  |
|                  | FW_IMG_DL.NUMD/FW_COMMIT.CA/CQ.SQHD   |
| CID              | COMMAND ID                            |
| PSDT             | PRP OR SGL FOR DATA TRANSFER          |
| PRP2             | PRP2/SGL1[39:32]                      |
| PRP1             | PRP1/SGL1[31:24]                      |
| FUSE             | FUSED OR NORMAL OPERATION             |
| NSID             | NAMESPACE ID                          |
| SQHP             | SUBMISSION QUEUE HEAD POINTER         |
| PH               | COMPLETION QUEUE ENTRY PHASE TAG      |
| STS              | STATUS CODE ALONG WITH TYPE           |
| ADDR             | TRANSACTION ADDRESS                   |
| START TIME       | TXN START TIME                        |
| END TIME         | TXN END TIME                          |
| DATA             | TRANSACTION DATA                      |
------------------------------------------------------------

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|      DEBUG ID      | BDF  | S | R | TYPE  | SQID | CQID | REG_NAME |     CMD     | MISC  | CID  | PS  |      PRP2      |      PRP1      |   NSID   |  STS/SLBA/PC   |      ADDR      |      START TIME      |       END TIME       |    DATA     |
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  11-000923B7|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  12-80E00001|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  13-11573B00|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  14-00000000|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  15-00000000|
|  0101000100000004  | 0101 | D | R | PRPDW | ---- | ---- | -------- | ----------- | ----- | ---- | --- | -------------- | -------------- | -------- | -------------- |76DC30E46B59DE2C|        547282000.000 ps |        547316000.000 ps | DW0-00000000|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   1-00000001|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   2-00000002|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   3-00000003|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   4-00000004|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   5-00000005|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   6-00000006|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   7-00000007|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   8-00000008|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |   9-00000009|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  10-0000000A|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  11-0000000B|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  12-0000000C|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  13-0000000D|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  14-0000000E|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  15-0000000F|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  16-00000010|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  17-00000011|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  18-00000012|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  19-00000013|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  20-00000014|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  21-00000015|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  22-00000016|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  23-00000017|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  24-00000018|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  25-00000019|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  26-0000001A|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  27-0000001B|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  28-0000001C|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  29-0000001D|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  30-0000001E|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  31-0000001F|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  32-00000020|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  33-00000021|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  34-00000022|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  35-00000023|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  36-00000024|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  37-00000025|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  38-00000026|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  39-00000027|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  40-00000028|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  41-00000029|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  42-0000002A|
|  ----------------  |      |   |   |       |      |      |          |             |       |      |     |                |                |          |                |                |                      |                      |  43-0000002B|
